part_id_std,part_id_raw,Item Description,Supplier Name,Supplier PN,PSW,PSW Type,PSW Sub Type,YPN Status,Handling Manual,FAR Status,PPAP Details,psw_ok,has_handling_manual,far_ok
7297113530,7297113530,Connector 12P Mx 150 Black,Molex Europe,33482-6246,33482-62XX-63XX,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7297155490,7297155490,Connector 10P Other Blue,Te Connectivity Emea,0-2177614-1,0-2177614-1,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297265130,7297265130,Slv Asy Wir Conn Mle,Yna Cps,7297-2651-30,,PSW,PPAP LEVEL 2,Common,OK,OK,OK,False,True,True
7297383130,7297383130,Connector 6P Other Black,Sews-Ce Ltd. (Distribution),6098-8727,6098-8727,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297408830,7297408830,Slv Asy Wir Conn Mle,Molex Europe,33482-6350,33482-6XXX,PSW,PPAP LEVEL 2,Deleted,To Be Requested,To Be Requested,OK,True,True,False
7297411230,7297411230,Connector 12P Mx 150+Other Black,Molex Europe,160112-6001,160112-6001,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297451230,7297451230,52P 38Xgen-Y 0.64 + 10Xyesciii 1.5 + 4Xapex 2.8 Sealed Male Connector Sub-Assembly,Yna Cps,7297-4512-30,7288-8199-30,PSW,PPAP LEVEL 1,Added,To Be Requested,To Be Requested,OK,True,True,False
7297575530,7297575530,Connector 52P Apex+Generation Y+Yesc Iii Black,Yna Cps,7297-5755-30,7288-8199-30,PSW,PPAP LEVEL 1,Added,To Be Requested,OK,OK,True,True,True
7297584940,7297584940,52P 38Xgen-Y 0.64 + 10Xyesciii 1.5 + 4Xapex 2.8 Sealed Male Sub-Assembly,Ycc,7297-5849-40,7288-9497-40,PSW,PPAP LEVEL 1,Common,To Be Requested,OK,OK,True,True,True
7297654830,7297654830,Connector 48P 060+110+250 Black,Te Connectivity Emea,8-2306984-7,8-2306984-7  ,PSW,PPAP LEVEL 2,Deleted,OK,To Be Requested,OK,True,True,False
7297679240,7297679240,Connector 30P 025+Other Light Gray,Yna Cps,7297-6792-40,BEAMS,PSW,PPAP LEVEL 4,Common,OK,OK,OK,True,True,True
7297681430,7297681430,Connector 6P Ocs Black,Yel-Bl,7297-6814-30,35117257,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297693850,7297693850,Connector 6P Other Orange,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,33130450,33130450,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297703930,7297703930,Connector 48P 060+110+Yesc Black,Te Connectivity Emea,9-2306984-0,9-2306984-0,PSW,PPAP LEVEL 2,Deleted,OK,OK,OK,True,True,True
7297751030,7297751030,Connector 4P Mx 150 Black,Molex Europe,33481-4406,33481-44XX  ,PSW,PPAP LEVEL 3,Deleted,OK,OK,OK,True,True,True
7297751630,7297751630,Connector 4P Mx 150 Black,Molex Europe,33481-4422,,PSW,PPAP LEVEL 3,Common,OK,OK,OK,False,True,True
7297754040,7297754040,Connector 13P Apex+Generation Y+Mx 150+Yesc Gray,Te Connectivity Emea,0-2141647-2,0-2141647-2,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297788730,7297788730,Connector 8P Other Black,Aptiv Services Deutschland Gmbh - Plant Dcs Nuremberg,35117272,35117272,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7297830530,7297830530,Mx150 1X3 Blade Sealed Assembly Mat Seal,Molex Europe,33481-3321,334813321,PSW,PPAP LEVEL 2,Deleted,OK,OK,OK,True,True,True
7297886640,7297886640,Connector 33P Other Light Gray,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35571090,35571090,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7297906540,7297906540,Connector 30P Ocs Light Gray,Yna Cps,7297-9065-40,BEAMS,PSW,PPAP LEVEL 4,Added,OK,To Be Requested,OK,True,True,False
7297927130,7297927130,Connector 68P Apex+Generation Y+Mate-Ax+Mx 150 Black,Te Connectivity,0-2410032-1,0-2410032-1,PSW,PPAP LEVEL 2,Common,OK,Requested,Pending,True,True,False
7297935530,7297935530,"43Way Unsealed Door 4X2.8, 38X0.64, 1Xfakra",Sews-Ce Ltd. (Distribution),6098-8316,6098-8316,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7297984730,7297984730,Connector 6P Mx 150 Black,Molex Europe,33482-3640,33482-3640,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7298006830,7298006830,52P 38Xgen-Y 0.64 + 10Xyesc Iii 1.5 + 4Xapex 2.8 Sealed Male Connector Sub-Assembly,Ycc,7298-0068-30,7289-8201-30,PSW,PPAP LEVEL 1,Common,To Be Requested,OK,OK,True,True,True
7298006930,7298006930,52P 38Xgen-Y 0.64 + 10Xyesc Iii 1.5 + 4Xapex 2.8 Sealed Male Connector Sub-Assembly,Yna Combu-E,7298006930,7289-8201-30 ,PSW,PPAP LEVEL 1,Common,To Be Requested,OK,OK,True,True,True
7298022330,7298022330,Connector 26P Mcon Black,Te Connectivity Emea,1-2203973-4,1-2203973-4,PSW,PPAP LEVEL 2,Common,Requested,OK,OK,True,True,True
7298032590,7298032590,Carr Wir Conn Fem,Rosenberger Hochfrequenztechnik Gmbh & Co. Kg,E7Z014-000-C,E7Z014-000-C,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298034540,7298034540,Taxi Asm Conn 8 F Ocs 0.64 Sld,"Aptiv Connection Systems Hungary Kft, On Behalf Of Aptiv Services (Ireland)",35600058,35600058,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298034630,7298034630,Connector 103P Other Black,Molex Interconnect Gmbh,34746-9011,34746-9011,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298036530,7298036530,Standard Connector,Molex Europe,33472-8215,33472-8215,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298041730,7298041730,Connector 103P Generation Y+Mx 150 Black,Molex Interconnect Gmbh,34746-9012,34746-9012,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298041830,7298041830,Connector 103P Generation Y+Mx 150 Black,Molex Interconnect Gmbh,34746-9013,34746-9013,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298067430,7298067430,Connector 32P Cmx Black,Molex Europe,34868-2148,34868-2148,PSW,PPAP LEVEL 2,Common,Requested,OK,OK,True,True,True
7298077130,7298077130,52P 38Xgen-Y 0.64 10Xyesciii 1.5 4Xapex 2.8 Sealed Female Connector Sub-Assembly,Yna Cps,7298077130,7289-8201-30  ,PSW,PPAP LEVEL 1,Common,To Be Requested,To Be Requested,OK,True,True,False
7298077930,7298077930,65 Pos Mixed Rec Housing,Te Connectivity Emea,0-2421112-4,0-2421112-4,PSW,PPAP LEVEL 2,Common,Requested,OK,OK,True,True,True
7298081030,7298081030,Connector 68P Apex+Generation Y+Mx Black,Te Connectivity Germany Gmbh,0-2410036-1,0-2410036-1,PSW,PPAP LEVEL 2,Added,OK,OK,OK,True,True,True
7298082730,7298082730,Connector 46P Apex+Generation Y Black,Te Connectivity Emea,1-2351963-3,,,,Common,To Be Requested,OK,Requested,False,True,True
7298086530,7298086530,Housing Assembly 46 Way Sealed,Te Connectivity Emea,1-2351963-0,1-2351963-0,PSW,PPAP LEVEL 2,Added,Requested,Requested,Pending,True,True,False
7298086630,7298086630,Housing Assembly 46 Way Sealed,Te Connectivity Emea,1-2351963-1,1-2351963-1,PSW,PPAP LEVEL 2,Added,To Be Requested,Requested,Pending,True,True,False
7298148030,7298148030,Connector 6P 025 Black,Molex Europe,34975-6170,34975-6160_6162_6167_6170,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7298149630,7298149630,Squib Connector 2P Black,Yel-Bl,7298-1496-30,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
7298150530,7298150530,Squib Connector 2P Black,Yel-Bl,7298-1505-30,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
7298150660,7298150660,Squib Connector 2P Green,Yel-Bl,7298-1506-60,7298-1506-60,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7298155390,7298155390,Connector 10P Slv Blue,Te Connectivity Emea,2177612-1,0-2177612-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7298185630,7298185630,Connector 4P 110 Black,Yel-Bl,7298-1856-30,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
7298215630,7298215630,Connector 16P Mx 150 Black,Molex Europe,34985-8051,34985-8051,PSW,PPAP LEVEL 2,Deleted,OK,To Be Requested,OK,True,True,False
180C9703914,180C9703914,Lt Single Wire Flrya 0.5 L/O,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298252030,7298252030,Connector 30P Other Black,Molex Europe,34712-1021,34712-1021,PSW,PPAP LEVEL 2,Deleted,OK,To Be Requested,OK,True,True,False
7298259340,7298259340,Socket Housing 50P Light Gray,Molex Europe,160044-0115,160044-0114-0115,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
180C9703921,180C9703921,Lt Single Wire Flrya 0.5 Gy/O,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298259430,7298259430,Socket Housing 50P Black,Molex Europe,160044-0114,160044-0114-0115,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7298264530,7298264530,Slv Asy Wir Conn Fem,Yna Cps,7298-2645-30,60013508A01B-B52,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180C9703933,180C9703933,Lt Single Wire Flrya 0.5 V/W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298279030,7298279030,Connector 4P Unknown Black,Yna Cps,7298-2790-30,,PSW,PPAP LEVEL 4,Common,OK,OK,OK,False,True,True
7298369930,7298369930,Sleeve Assembly Wire Connector Female,Molex Europe,33472-1453,33472-XXXX,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7298383330,7298383330,Connector 6P Other Black,Sews-Ce Ltd. (Distribution),6098-8723,6098-8723,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9703940,180C9703940,Lt Single Wire Flrya 0.5 W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9703941,180C9703941,Lt Single Wire Flrya 0.5 Gy,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7298404830,7298404830,Connector 40P Get+Generation Y Black,Te Connectivity Emea,2322231-1,0-2322231-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180C9703948,180C9703948,Lt Single Wire Flrya 0.5 W/Br,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298406030,7298406030,Connector 12P Mx 150 Black,Molex Europe,334726004,33472-6004,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180C9703960,180C9703960,Lt Single Wire Flrya 0.5 G,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7298433440,7298433440,Connector 6P Yesc Light Gray,Yel-Bl,7298-4334-40,,PSW,PPAP LEVEL 1,Common,Requested,OK,OK,False,True,True
7298439330,7298439330,Connector 1P Other Black,Lear Corporation Bersenbrueck,19623.000.002,19623000002,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7298445530,7298445530,52P 38Xgen-Y 0.64 + 10Xyesciii 1.5 + 4Xapex 2.8 Sealed Female Connector Sub-Assembly,Yna Cps,7298-4455-30,7289-8201-30,PSW,PPAP LEVEL 1,Added,To Be Requested,To Be Requested,OK,True,True,False
7298467630,7298467630,Connector 2P 060 Black,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,13579992,13579992,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298488130,7298488130,Connector 46P 110+250+Generation Y Black,"Tesog - Te Connectivity Solutions Gmbh (Schaffhausen, Ch)",0-2351963-1,0-2351963-1,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9703970,180C9703970,Lt Single Wire Flrya 0.5 Y,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9703975,180C9703975,Lt Single Wire Flrya 0.5 Y/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298499330,7298499330,Connector 48P Ctx Black,Molex,34867-1003,34867-1003,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7298501550,7298501550,Taxi Asm Conn,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35192114,35192114,PSW,PPAP LEVEL 3,Deleted,OK,OK,Requested,True,True,True
7298510330,7298510330,52P 38Xgen-Y 0.64 + 10Xyesciii 1.5 + 4Xapex 2.8 Sealed Female Connector Sub-Assembly,Yna Cps,7298-5103-30,7289-8201-30,PSW,PPAP LEVEL 1,Deleted,To Be Requested,OK,OK,True,True,True
7298547930,7298547930,Connector 2P 040 Black,Yel-Bl,7298-5479-30,7298-5479-30,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
180C9703985,180C9703985,Lt Single Wire Flrya 0.5 Br/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298548630,7298548630,Squib Connector 2P Black,Yel-Bl,7298-5486-30,7298-5486-30,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7298555840,7298555840,Connector 24P Get Gray,Te Connectivity Emea,3-1438103-8,3-1438103-8,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7298571030,7298571030,Connector 52P Apex+Generation Y+Yesc Iii Black,Tti 3Pl,7298571030,,,,Added,To Be Requested,Requested,Pending,False,True,False
7298580440,7298580440,52P 38Xgen-Y 0.64 + 10Xyesciii 1.5 + 4Xapex 2.8 Sealed Female Connector Sub-Assembly,Ycc,7298-5804-40,52P Female Keyway B,PSW,PPAP LEVEL 1,Common,Requested,OK,OK,True,True,True
7298605730,7298605730,Connector 32P Ctx Black,Molex Europe,34868-2002,34868-2002,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7298608440,7298608440,18Way Unsealed Female Connector,Yel-Bl,7298-6084-40,BEAMs,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,True,True,False
7298647330,7298647330,Connector 5P Unknown Black,Rosenberger Hochfrequenztechnik Gmbh & Co. Kg,E7Z004-001-A,E7Z004-001A,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7298648430,7298648430,Connector 126P Get+Generation Y Black,Te Connectivity Emea,0-2311076-1,0-2311076-1,PSW,PPAP LEVEL 2,Common,Requested,OK,OK,True,True,True
180C97039C1,180C97039C1,Lt Single Wire Flrya 0.5 W/V,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298651030,7298651030,Connector 48P Other Black,Te Connectivity Germany Gmbh,8-2203542-2,8-2203542-2,PSW,PPAP LEVEL 2,Deleted,To Be Requested,OK,OK,True,True,True
7298651130,7298651130,Connector 48P Other Black,Te Connectivity Emea,8-2203542-1,8-2203542-1,PSW,PPAP LEVEL 2,Deleted,OK,To Be Requested,OK,True,True,False
180C97039E6,180C97039E6,Lt Single Wire Flrya 0.5 Br/Gy,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298655030,7298655030,Connector 26P Mcon Black,Te Connectivity Emea,1-2203973-2,1-2203973-2 ,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7298681530,7298681530,Connector 6P Ocs Black,Yna Cps,7298-6815-30,BEAMS,PSW,PPAP LEVEL 4,Common,Requested,OK,OK,True,True,True
180C97039G4,180C97039G4,Lt Single Wire Flrya 0.5 V/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298725130,7298725130,Connector 2P Other Black,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35063644,35063644,PSW,PPAP LEVEL 2,Common,Requested,OK,OK,True,True,True
7298753130,7298753130,Taxi Asm Conn 8 F Ocs 1.5 Sld,Yel-Bl,7298-7531-30,BEAMS,PSW,PPAP LEVEL 4,Common,OK,OK,OK,True,True,True
180C97039K2,180C97039K2,Lt Single Wire Flrya 0.5 Gy/V,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7298783630,7298783630,Connector 32P Ctx Black,Molex,34868-1021,34868-1021,PSW,PPAP LEVEL 2,Common,Requested,OK,OK,True,True,True
180C97039K5,180C97039K5,Lt Single Wire Flrya 0.5 Gy/Br,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298784830,7298784830,Connector 8P Ocs Black,Yel-Bl,7298-7848-30 ,BEAMS,PSW,PPAP LEVEL 4,Common,OK,OK,OK,True,True,True
180C97039W9,180C97039W9,Lt Single Wire Flrya 0.5 V/Br,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298793940,7298793940,Connector 8P Ocs Gray,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35421619,35421619,PSW,PPAP LEVEL 3,Deleted,Requested,OK,OK,True,True,True
180C97039X7,180C97039X7,Lt Single Wire Flrya 0.5 L/Gy,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298795140,7298795140,Connector 12P Ocs Light Gray,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,15514625,15514625,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704010,180C9704010,Lt Single Wire Flrya 0.75 Gy/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298830230,7298830230,Connector 7P 040 Black,Yna Cps,7298-8302-30,BEAMS,PSW,PPAP LEVEL 4,Common,OK,OK,OK,True,True,True
180C9704011,180C9704011,Lt Single Wire Flrya 0.75 Gy/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7298835530,7298835530,Connector 14P Apex+Ocs Black,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35319796,35319796,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704018,180C9704018,Lt Single Wire Flrya 0.75 G/O,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298850730,7298850730,Connector 26P Mcon Black,Te Connectivity Morocco Sarl,1-2203973-6,1-2203973-6,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704026,180C9704026,Lt Single Wire Flrya 0.75 Gy/Y,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704030,180C9704030,Lt Single Wire Flrya 0.75 B,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298862950,7298862950,Connector 7P Mcp+Mqs Orange,Te Connectivity Emea,2-2369563-1,2-2369563-1,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704033,180C9704033,Lt Single Wire Flrya 0.75 V/W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704034,180C9704034,Lt Single Wire Flrya 0.75 B/W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298887350,7298887350,Connector 21P Other Pink,Jst Belgium N.V.,ALTFPB-21-2MPK,ATLFPB-2MPK,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704036,180C9704036,Lt Single Wire Flrya 0.75 B/G,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298887460,7298887460,Connector 28P Sna Green,Jst Belgium N.V.,28BMSC-B-2A4,28BMSC-B-2A4,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7298887530,7298887530,Connector 28P Sna Black,Jst Belgium N.V.,28BMSC-B-2A1,28BMSC-B-2A1,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704040,180C9704040,Lt Single Wire Flrya 0.75 W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298904630,7298904630,Connector 54P Mcon+Mcp Black,"Te Connectivity (Tyco) (Bensheim, Germany)",0-2389596-1,0-2389596-1,PSW,PPAP LEVEL 2,Deleted,To Be Requested,OK,OK,True,True,True
180C9704041,180C9704041,Lt Single Wire Flrya 0.75 Gy,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298906830,7298906830,Housing Assembly 46 Way Sealed Exit,Te Connectivity Emea,0-2327309-3,,,,Deleted,OK,Requested,Pending,False,True,False
180C9704046,180C9704046,Lt Single Wire Flrya 0.75 W/G,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704048,180C9704048,Lt Single Wire Flrya 0.75 W/Br,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298919530,7298919530,Connector 25P 110+Generation Y Black,Sews-Ce Ltd. (Distribution),6099-0324,6099-0324,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180C9704049,180C9704049,Lt Single Wire Flrya 0.75 W/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704060,180C9704060,Lt Single Wire Flrya 0.75 G,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704064,180C9704064,Lt Single Wire Flrya 0.75 G/W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298924830,7298924830,Connector 6P Other Black,Sews-Ce Ltd. (Distribution),6189-8540,6189-8540  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9704065,180C9704065,Lt Single Wire Flrya 0.75 G/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704066,180C9704066,Lt Single Wire Flrya 0.75 G/V,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298933840,7298933840,Connector 18P 110+Generation Y+Other Gray,Sews-Ce Ltd. (Distribution),6099-0320,6099-0320,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180C9704068,180C9704068,Lt Single Wire Flrya 0.75 G/Br,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7298942830,7298942830,Connector 18P Generation Y+Other Black,Sews-Ce Ltd. (Distribution),6099-0322,INTERIM_6099-0322,PSW,PPAP LEVEL 3,Common,Requested,OK,OK,True,True,True
