Yazaki PN,BX726_BEV_JOB1+90_YMOK,BX726_BEV_JOB1+90_YRL,BX726_MCA_JOB1+90_YMOK,BX726_MCA_JOB1+90_YRL,BX726_GSR_TT_YMOK,BX726_GSR_TT_YRL,CX482_24MY_YBE,V710_B1_W2_HV_JOB1+90_YBE,V710_JOB1+90_YMO-K,V710_JOB1+90_YOT-G,V710_JOB1+90_YOT-K,V710_JOB1+90_YWTT,V710_B2_J74_JOB1+90_YMOK,V710_B2_J74_JOB1+90_YOT-G,V710_B2_J74_JOB1+90_YOT-K,V710_B2_J74_JOB1+90_YWTT,V710_HV_AWD_TT_YBE,V710_AWD_PP_YMOK,V710_AWD_TT_YOTG,V710_AWD_PP_YOTK,V710_AWD_PP_YWTT,FORD_V769_JOB1+180_HV_YRL,Item Description,Supplier Name,Supplier PN,Original Supplier Name,Original Supplier PN,Customer PN,Document Complete,IsCustomerDrawing,PSW Type,PSW Sub Type,Approved Date,PSW Date OK,PSW,Part Specification,Plant FAR,TDC Remarks,YPN Status,Handling Manual,Customer Engineering Approval,Promised Date,"IMDS STATUS
(Yes, No, N/A)",IMDS REMARKS,FAR Status,FAR Promised date,PPAP Details,BUHIN,R @R OK/NOK,Active Parts,YBE All Projects,YMO-K All Projects,YOT-G All Projects,YOT-K All Projects,YRL All Projects,YWTT All Projects,BX726 BEV,V769,BX726 MCA,BX726 GSR,V710 B1,CX482,V710 B2,V710 ICA AWD BEV,"Not 100% Approved
(Under Deviation)",Parts Under Deviation,part_id_raw,part_id_std,Approved Date_date,Approved Date_year,Approved Date_month,Approved Date_day,Approved Date_qtr,Approved Date_week,PSW Date OK_date,PSW Date OK_year,PSW Date OK_month,PSW Date OK_day,PSW Date OK_qtr,PSW Date OK_week,PSW_date,PSW_year,PSW_month,PSW_day,PSW_qtr,PSW_week,Promised Date_date,Promised Date_year,Promised Date_month,Promised Date_day,Promised Date_qtr,Promised Date_week,FAR Promised date_date,FAR Promised date_year,FAR Promised date_month,FAR Promised date_day,FAR Promised date_qtr,FAR Promised date_week
7172212240,,,,X,,,,,,,,,,,,,,,,,,,Rear Spacer Holder,Te Connectivity Emea,0-2389601-1,Te Connectivity,0-2389601-1,NU5T-14A464-CA,OK,OK,PSW,PPAP LEVEL 2,2023-09-29 00:00:00,NOT OK,0-2389601-1,,YRL-C_125,X1PO2597 has been replaced by 7172212240,Common,To Be Requested,,,Yes,,OK,,OK,P,,X,,,,,X,,,,X,,,,,,,,7172212240,7172212240,2023-09-29,2023.0,9.0,29.0,3.0,39,,,,,,,,,,,,,,,,,,,,,,,,
7172216750,,,,,,,,X,,,,,,,,,X,,,,,,Rear Spacer Holder,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35758184,Aptiv,35758184,,OK,OK,PSW,PPAP LEVEL 2,2023-11-20 00:00:00,NOT OK,35758184,,YBE_9293,Part added in BoM on 10-10-2024,Common,To Be Requested,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,X,,,7172216750,7172216750,2023-11-20,2023.0,11.0,20.0,4.0,47,,,,,,,,,,,,,,,,,,,,,,,,
7172216810,,,,,,,,X,,,,,,,,,X,,,,,,Rear Spacer Holder,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35758186,Aptiv,35758186,,OK,OK,PSW,PPAP LEVEL 2,2023-12-19 00:00:00,NOT OK,35758186,,YBE_9294,Part added in BoM on 10-10-2024,Common,To Be Requested,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,X,,,7172216810,7172216810,2023-12-19,2023.0,12.0,19.0,4.0,51,,,,,,,,,,,,,,,,,,,,,,,,
7298886440,,,,,,,,,,,X,,,,X,,,,,X,,,Connector 33P Other Light Gray,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35571075,Aptiv,35571075,,OK,OK,PSW,PPAP LEVEL 2,2022-12-19 00:00:00,NOT OK,35571075,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,,,,X,,,,,,,X,,X,X,,,7298886440,7298886440,2022-12-19,2022.0,12.0,19.0,4.0,51,,,,,,,,,,,,,,,,,,,,,,,,
7172503170,X,,,,,,,,D,,D,,,,,,,X,,D,,,Single Wire Seal Yellow,Yc Purchasing (Yazaki Corp),7172-5031-70,Yc Purchasing,7172-5031-70,,OK,OK,PSW,PPAP LEVEL 3,2019-02-18 00:00:00,NOT OK,,,,Original Supplier: Sumitomo,Common,OK,,,Yes, ,To Be Requested,,OK,P (M1a),,X,,X,,,,,X,,,,,,,X,,,7172503170,7172503170,2019-02-18,2019.0,2.0,18.0,1.0,8,,,,,,,,,,,,,,,,,,,,,,,,
7172530180,,,D,D,,,,,,,,,,,,,,,,,,,Single Wire Seal Brown,Yna Cps,7172-5301-80,Qsr,A-0419-B,,OK,OK,PSW,PPAP LEVEL 4,2019-07-12 00:00:00,NOT OK,,,YRL-P_7030,,Deleted,To Be Requested,,,Yes,,OK,,OK,P1 / P2,,,,,,,,,,,,,,,,,,,7172530180,7172530180,2019-07-12,2019.0,7.0,12.0,3.0,28,,,,,,,,,,,,,,,,,,,,,,,,
7172540860,,,,D,,,,,,,,,,,,,,,,,,,Single Wire Seal Green,Tti Distribution Center Delphi,33402838,Aptiv,33402838,,OK,OK,PSW,PPAP LEVEL 1,2019-11-26 00:00:00,NOT OK,33402838,,YRL-P_7053,,Deleted,Does Not Exist,,,Yes,,OK,,OK,P,,,,,,,,,,,,,,,,,,,7172540860,7172540860,2019-11-26,2019.0,11.0,26.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7298896530,,,,,,,,,,,,,D,,D,,,,,,,,Connector 6P Other Black,Molex Europe,34975-6169,Molex,34975-6169,6L2T-14A464-CD-008,OK,OK,PSW,PPAP LEVEL 2,2024-04-05 00:00:00,NOT OK,34975-6169,,YMOK_24-005,,Common,OK,,,Yes,,OK,,OK,P,,,,,,,,,,,,,,,,,,,7298896530,7298896530,2024-04-05,2024.0,4.0,5.0,2.0,14,,,,,,,,,,,,,,,,,,,,,,,,
7298898130,,,,,,,,,,,,,D,,D,,,,,,,,Connector 6P Other Black,Molex Europe,34975-6161,Molex,34975-6161,,OK,OK,PSW,PPAP LEVEL 2,2024-04-10 00:00:00,NOT OK,34975-6161,,YMOK_24-006,,Common,Requested,,,Yes,,OK,,OK,P,,,,,,,,,,,,,,,,,,,7298898130,7298898130,2024-04-10,2024.0,4.0,10.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
7172541240,,,,,,,X,X,,,,,,,,,,,,,,,Seal Light Gray,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,15513452,Aptiv,15513452,,OK,OK,PSW,PPAP LEVEL 2,2019-09-03 00:00:00,NOT OK,15513452,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1 / P2,,X,X,,,,,,,,,,X,X,,,,,7172541240,7172541240,2019-09-03,2019.0,9.0,3.0,3.0,36,,,,,,,,,,,,,,,,,,,,,,,,
7172543750,,,,,,,X,X,,,,,,,,,X,,,,,,Mat Seal 2P,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,15513451,Aptiv,15513451,,OK,OK,PSW,PPAP LEVEL 3,2022-05-26 00:00:00,NOT OK,15513451,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,X,,,,,,,,,,X,X,,X,,,7172543750,7172543750,2022-05-26,2022.0,5.0,26.0,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,
7172565650,,,,,,,X,,,,,,,,,,,,,,,,Single Wire Seal Red,Yel-Bl,7172-5656-50,Yna Cps,7172-5656-50,,OK,OK,PSW,PPAP LEVEL 3,2018-04-09 00:00:00,NOT OK,BEAMS,,YBE_8297,Original Supplier: QSR,Common,Requested,,,Yes,,OK,,OK,P1 / P2,,X,X,,,,,,,,,,,X,,,,,7172565650,7172565650,2018-04-09,2018.0,4.0,9.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
7172566560,,,,,,,X,,,,,,,,,,,,,,,,Single Wire Seal Green,Yel-Bl,7172-5665-60,Yna Cps,7172-5665-60,,OK,OK,PSW,PPAP LEVEL 3,2018-11-29 00:00:00,NOT OK,,,YBE_8234,Original Supplier: QSR,Common,To Be Requested,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,,X,,,,,7172566560,7172566560,2018-11-29,2018.0,11.0,29.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7172566650,,,,,,,X,X,,,,,,,,,,,,,,,Single Wire Seal Red,Yel-Bl,7172-5666-50,Yna Cps,7172-5666-50,,OK,OK,PSW,PPAP LEVEL 3,2018-11-29 00:00:00,NOT OK,BEAMS,,,Original Supplier: QSR,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,X,,,,,,,,,,X,X,,,,,7172566650,7172566650,2018-11-29,2018.0,11.0,29.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7172572830,X,,,,,,,,,,D,,,,,,,,,D,,,Single Wire Seal Black,Yel-Bl,7172-5728-30,Yna Cps,7172-5728-30,,OK,OK,PSW,PPAP LEVEL 3,2019-01-16 00:00:00,NOT OK,,,,Original Supplier: QSR,Common,Requested,,,Yes,,To Be Requested,,OK,M2,OK,X,,X,,,,,X,,,,,,,,,,7172572830,7172572830,2019-01-16,2019.0,1.0,16.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,
7172574460,,,,,,,X,X,,,,,,,,,,,,,,,Seal Green,Te Connectivity Emea,2840731-1,Te Connectivity,0-2840731-1,,OK,OK,PSW,PPAP LEVEL 2,2019-08-27 00:00:00,NOT OK,0-2840731-1,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,X,,,,,,,,,,X,X,,,,,7172574460,7172574460,2019-08-27,2019.0,8.0,27.0,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,
7172575650,,,,,,,X,X,,,,,,,,,X,,,,,,Mat Seal 4P,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35072735,Aptiv,35072735,,OK,OK,PSW,PPAP LEVEL 2,2020-03-02 00:00:00,NOT OK,35072735,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,X,,,,,,,,,,X,X,,X,,,7172575650,7172575650,2020-03-02,2020.0,3.0,2.0,1.0,10,,,,,,,,,,,,,,,,,,,,,,,,
7172579940,,,,X,,,,,,,,,,,,,,,,,,,Seal Light Gray,Aptiv Services Deutschland Gmbh,35093138,Aptiv,35093138,,OK,OK,PSW,PPAP LEVEL 3,2019-09-26 00:00:00,NOT OK,,,YRL_7172579940,,Common,OK,,,Yes,,OK,,OK,P1 / P2,,X,,,,,X,,,,X,,,,,,,,7172579940,7172579940,2019-09-26,2019.0,9.0,26.0,3.0,39,,,,,,,,,,,,,,,,,,,,,,,,
7172585570,,,,,,,D,,,,,,,,,,,,,,,,Single Wire Seal Yellow,Yel-Bl,7172-5855-70,Yna Cps,7172-5855-70,,OK,OK,PSW,PPAP LEVEL 3,2019-10-17 00:00:00,NOT OK,BEAMS,,YBE_8381,Original Supplier: QSR,Deleted,Requested,,,Yes,,OK,,OK,P1 / P2,,,,,,,,,,,,,,,,,,,7172585570,7172585570,2019-10-17,2019.0,10.0,17.0,4.0,42,,,,,,,,,,,,,,,,,,,,,,,,
7172599740,,,,,,,,X,,,,,,,,,X,,,,,,Single Wire Seal Gray,Yna Combu-E,7172-5997-40,Qsr,7172-5997-40,,OK,OK,PSW,PPAP LEVEL 3,2021-07-15 00:00:00,NOT OK,7172-5997-40,,YBE_8974  ,Part added in BoM on 30-10-2024,Common,To Be Requested,,,Yes,,OK,,OK,P1,,X,X,,,,,,,,,,X,,,X,,,7172599740,7172599740,2021-07-15,2021.0,7.0,15.0,3.0,28,,,,,,,,,,,,,,,,,,,,,,,,
7172601090,,,,,,,,X,,,,,,,,,X,,,,,,Cavity Seal / Blind Plug Blue,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35317597,Aptiv,35317597,,OK,OK,PSW,PPAP LEVEL 2,2024-01-02 00:00:00,NOT OK,35317597 ,,YBE_9176  ,Part added in BoM on 30-10-2024,Common,To Be Requested,,,Yes,,OK,,OK,P1,,X,X,,,,,,,,,,X,,,X,,,7172601090,7172601090,2024-01-02,2024.0,1.0,2.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,
7172612560,,,,,,,,X,,,,,,,,,,,,,,,Single Wire Seal Green,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35556243,Aptiv,35556243,PU5T-10C930-CA,OK,OK,PSW,PPAP LEVEL 3,2023-07-13 00:00:00,NOT OK,35556243  ,,YBE_8848,,Common,OK,,2023-03-24 00:00:00,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,,,,7172612560,7172612560,2023-07-13,2023.0,7.0,13.0,3.0,28,,,,,,,,,,,,,2023-03-24,2023.0,3.0,24.0,1.0,12,,,,,,
7490113005,,,,,,,,,X,,D,D,D,D,D,D,,,,,,,Label 125X66 Pe,Perpicola - Comercio De Etiquetas E Autocolantes,98.230,Perpicola,98.230,,OK,OK,,,,,,,,"This component does not require PPAP Approval / On 08-06-2022, YBE informed this material is not being used in the plant / On 22-05-2023 YOT-K (Serhat) informed this material is not being used in the plant / According to STAs 303307, 303365 and 302702, for project V363 ICA3, 7490113005 has been replaced by 749011E505",Common,Does Not Exist,,,Yes,,OK,,OK,P,,X,,X,,,,,,,,,X,,,,,,7490113005,7490113005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172612680,,,,,,,,X,,,,,,,,,,,,,,,Single Wire Seal Brown,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35556244,Aptiv,35556244,PU5T-10C930-DA,OK,OK,PSW,PPAP LEVEL 3,2024-09-10 00:00:00,<3m,35556244,,YBE_8847,,Common,OK,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,,,,7172612680,7172612680,2024-09-10,2024.0,9.0,10.0,3.0,37,,,,,,,,,,,,,,,,,,,,,,,,
7172612850,,,,,,,,X,,,,,,,,,X,,,,,,Seal Orange,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35474866,Aptiv,35474866,,OK,OK,PSW,PPAP LEVEL 2,2023-10-24 00:00:00,NOT OK,35474866,,YBE_8849,Part added in BoM on 10-10-2024,Common,OK,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,X,,,7172612850,7172612850,2023-10-24,2023.0,10.0,24.0,4.0,43,,,,,,,,,,,,,,,,,,,,,,,,
7172614290,,,,,,,,X,,,,,,,,,X,,,,,,Seal Blue,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35504458,Aptiv,35504458,,OK,OK,PSW,PPAP LEVEL 2,2023-10-24 00:00:00,NOT OK,35504458,,YBE_9178,Part added in BoM on 10-10-2024,Common,OK,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,X,,,7172614290,7172614290,2023-10-24,2023.0,10.0,24.0,4.0,43,,,,,,,,,,,,,,,,,,,,,,,,
7172614340,,,,,,,,X,,,,,,,,,X,,,,,,Connector Seal / Packing Gray,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35556303,Aptiv,35556303,,OK,OK,PSW,PPAP LEVEL 2,2023-10-18 00:00:00,NOT OK,35556303,,YBE_9179,Part added in BoM on 10-10-2024,Common,OK,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,X,,,7172614340,7172614340,2023-10-18,2023.0,10.0,18.0,4.0,42,,,,,,,,,,,,,,,,,,,,,,,,
7490115405,X,X,X,X,X,X,,,X,,X,,D,,X,,,X,,X,,X,Label Pe - 100X66Mm,Pwl Morocco,PWL 100X66 PE,Pwl Morocco,PWL 100X66 PP,,OK,OK,,,,,,,,This component does not require PPAP Approval,Common,Requested,,,Yes,,To Be Requested,,OK,P,,X,,X,,X,X,,X,X,X,X,X,,X,X,,,7490115405,7490115405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172615170,,,,,,,X,X,,,,,,,,,,,,,,,Single Wire Seal Yellow,Yna Cps,7172-6151-70,Qsr,213018,LU5T-10C930-ZC,OK,OK,PSW,PPAP LEVEL 4,2023-04-06 00:00:00,NOT OK,BEAMS,,YBE_9291,,Common,OK,,,Yes,,OK,,OK,M2,OK,X,X,,,,,,,,,,X,X,,,,,7172615170,7172615170,2023-04-06,2023.0,4.0,6.0,2.0,14,,,,,,,,,,,,,,,,,,,,,,,,
7172615280,,,,,,,X,,,,,,,,,,,,,,,,Single Wire Seal Brown,Yna Cps,7172-6152-80,Qsr,219046,LU5T-10C930-YC,OK,OK,PSW,PPAP LEVEL 3,2023-04-25 00:00:00,NOT OK,BEAMS,,YBE_9327,"Samples sent to Lab on 07-10-2024, according to YNA-PTC agreement",Common,OK,,,Yes,,OK,,OK,M2,OK,X,X,,,,,,,,,,,X,,,,,7172615280,7172615280,2023-04-25,2023.0,4.0,25.0,2.0,17,,,,,,,,,,,,,,,,,,,,,,,,
7173096880,X,,,D,,,,,,,,,,,,,,,,,,,Cavity Seal / Blind Plug Brown,Te Connectivity Emea,1-1452424-1,Te Connectivity,1-1452424-1,,OK,OK,PSW,PPAP LEVEL 1,2019-03-29 00:00:00,NOT OK,1-1452424-1,,YBE_7618,,Common,OK,,,Yes,,OK,,OK,P,,X,,X,,,,,X,,,,,,,,,,7173096880,7173096880,2019-03-29,2019.0,3.0,29.0,1.0,13,,,,,,,,,,,,,,,,,,,,,,,,
7173098240,,D,,,,,,,D,,,X,,,,D,,,,,X,,Cavity Seal / Blind Plug Light Gray,Te Connectivity Emea,0-1670108-1,Te Connectivity,0-1670108-1,7V6N-14A666-AA,OK,OK,PSW,PPAP LEVEL 1,2018-11-02 00:00:00,NOT OK,0-1670108-1,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,,,,,,X,,,,,X,,,X,,,7173098240,7173098240,2018-11-02,2018.0,11.0,2.0,4.0,44,,,,,,,,,,,,,,,,,,,,,,,,
7173101990,D,,,,,,,,,,,,,,,,,,,,,,Cavity Seal / Blind Plug Blue,Te Connectivity Emea,1-1452424-2,Te Connectivity,1-1452424-2,,OK,OK,PSW,PPAP LEVEL 1,2019-10-29 00:00:00,NOT OK,,,,,Deleted,OK,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,7173101990,7173101990,2019-10-29,2019.0,10.0,29.0,4.0,44,,,,,,,,,,,,,,,,,,,,,,,,
7173185802,,,,,,,X,X,,,,,,,,,,,,,,,Bush,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,13737699,Aptiv,13737699,,OK,OK,PSW,PPAP LEVEL 2,2019-08-21 00:00:00,NOT OK,13737699,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,X,,,,,,,,,,X,X,,,,,7173185802,7173185802,2019-08-21,2019.0,8.0,21.0,3.0,34,,,,,,,,,,,,,,,,,,,,,,,,
7173372830,,X,,X,,,,,,,,,,,,,,,,,,,Clp Wir,Hellermanntyton Sp.Z.O.O.,133-04037,Hellermann,133-01899,,OK,OK,PSW,PPAP LEVEL 3,2019-02-19 00:00:00,NOT OK,133-04037,,YRLC_167,,Common,OK,,,Yes,,OK,,OK,P2,,X,,,,,X,,X,,X,,,,,,,,7173372830,7173372830,2019-02-19,2019.0,2.0,19.0,1.0,8,,,,,,,,,,,,,,,,,,,,,,,,
7173384402,,,,,,,X,X,,,,,,,,,X,,,,,,Ferrule,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,33292550,Aptiv,33292550,,OK,OK,PSW,PPAP LEVEL 3,2022-07-21 00:00:00,NOT OK,33292550,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,X,,,,,,,,,,X,X,,X,,,7173384402,7173384402,2022-07-21,2022.0,7.0,21.0,3.0,29,,,,,,,,,,,,,,,,,,,,,,,,
7173409530,,,,,,,,,,,,,,D,,,,,,,,,Connector Clip,A. Raymond Loerrach,020895000,A. Raymond,020895000,DU5T-14E042-BA,OK,OK,PSW,PPAP LEVEL 2,2024-11-25 00:00:00,OK,020895000,,YOTG_24-052,"Part added in BoM on 19-06-2024 / On 16-08-2024, Elcin Kocak informed supplier will be A. Raymond Germany",Common,Does Not Exist,,,Yes,,OK,,OK,P,,,,,,,,,,,,,,,,,,,7173409530,7173409530,2024-11-25,2024.0,11.0,25.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7173415730,,,,D,,,,,,,,,,,,,,,,,,,Bracket,Hellermanntyton Sp.Z.O.O.,133-04499,Hellermann,133-01899,,OK,OK,PSW,PPAP LEVEL 3,2018-02-02 00:00:00,NOT OK,133-03848,,YRL_133-03848,,Deleted,OK,,,Yes,,OK,,Requested,P,,,,,,,,,,,,,,,,,,,7173415730,7173415730,2018-02-02,2018.0,2.0,2.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
7173433930,,,,,,,X,,,,,,,,,,,,,,,,Bracket,Yel-Bl,7173-4339-30,Yna Cps,7173-4339-30,,OK,OK,M,PPAP LEVEL 3,2019-03-27 00:00:00,NOT OK,BEAMS,,YBE_8238,Original Supplier: DA INC. America,Common,To Be Requested,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,,X,,,,,7173433930,7173433930,2019-03-27,2019.0,3.0,27.0,1.0,13,,,,,,,,,,,,,,,,,,,,,,,,
7173475950,,,,,,,X,X,,,,,,,,,,,,,,,Front Spacer Holder,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35072739,Aptiv,35072739,,OK,OK,PSW,PPAP LEVEL 4,2018-11-26 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,X,,,,,,,,,,X,X,,,,,7173475950,7173475950,2018-11-26,2018.0,11.0,26.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7173476060,,,,,,,X,X,,,,,,,,,X,,,,,,Front Spacer Holder,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35072738,Aptiv,35072738,,OK,OK,PSW,PPAP LEVEL 2,2020-08-13 00:00:00,NOT OK,35072738,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,X,,,,,,,,,,X,X,,X,,,7173476060,7173476060,2020-08-13,2020.0,8.0,13.0,3.0,33,,,,,,,,,,,,,,,,,,,,,,,,
7173491630,,,,X,,,,,,,,,,,,,,,,,,,Rear Spacer Holder,Aptiv Mobility Services Austria Mat. Gmbh,33376821,Aptiv,33376821,,OK,OK,PSW,PPAP LEVEL 2,2019-05-27 00:00:00,NOT OK,33376821,,YRL_7173491630,,Common,OK,,,Yes,,OK,,OK,P,,X,,,,,X,,,,X,,,,,,,,7173491630,7173491630,2019-05-27,2019.0,5.0,27.0,2.0,22,,,,,,,,,,,,,,,,,,,,,,,,
7173510730,,,,,,,X,,,,,,,,,,,,,,,,Bracket,Yel-Bl,7173-5107-30,Yna Cps,7173-5107-30,,OK,OK,M,PPAP LEVEL 3,2019-05-29 00:00:00,NOT OK,BEAMS,,YBE_8368,Original Supplier: Elite Plastic,Common,Requested,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,,X,,,,,7173510730,7173510730,2019-05-29,2019.0,5.0,29.0,2.0,22,,,,,,,,,,,,,,,,,,,,,,,,
7173572230,X,,,,,,,,D,,,,,,,,,X,,,,,Clamp,Hellermanntyton - Germany,133-03914,Hellermann,133-03914,CU5T-14G317-FA,OK,OK,PSW,PPAP LEVEL 2,2021-06-28 00:00:00,NOT OK,133-03914,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,,,X,,,,,,,X,,,7173572230,7173572230,2021-06-28,2021.0,6.0,28.0,2.0,26,,,,,,,,,,,,,,,,,,,,,,,,
45027602530,,,,,,,,,X,,,,D,,D,,,,,,,,Shrink Tube 19Mm B,Te Connectivity Emea,5069874011,Te Connectivity,5069874011,,OK,OK,PSW,PPAP LEVEL 2,2021-03-15 00:00:00,NOT OK,CGPT-199.5-0-SP,Cgpt_Rev.042016,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,45027602530,45027602530,2021-03-15,2021.0,3.0,15.0,1.0,11,,,,,,,,,,,,,,,,,,,,,,,,
45027602550,,D,,X,,,,,X,,,,D,,D,,,,,,,,Shrink Tube 19+19.1Mm R,Te Connectivity Emea,5068104006,Te Connectivity,CGPT-19/9.5-2-SP,,OK,OK,PSW,PPAP LEVEL 1,2019-02-28 00:00:00,NOT OK,,Cgpt_Rev.042016,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,X,,,,X,,X,,,,,,45027602550,45027602550,2019-02-28,2019.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
7173573402,,,,,,,,X,,,,,,,,,X,,,,,,Ferrule,Yna Combu-E,7173573402,Stewart Efi,7173-5734-02,,OK,OK,PSW,PPAP LEVEL 3,2022-07-15 00:00:00,NOT OK,7173573402,,,Part added in BoM on 30-10-2024,Common,To Be Requested,,,Yes,,To Be Requested,,OK,P (M1a),,X,X,,,,,,,,,,X,,,X,,,7173573402,7173573402,2022-07-15,2022.0,7.0,15.0,3.0,28,,,,,,,,,,,,,,,,,,,,,,,,
7173621480,,,,,,,,X,,,,,,,,,,,,,,,Ferrule,Te Connectivity Emea,1-2840635-3,Te Connectivity,1-2840635-3,,OK,OK,PSW,PPAP LEVEL 2,2023-12-19 00:00:00,NOT OK,1-2840635-3,,YBE_9290,X1PO0279 has been replaced by 7173621480,Common,OK,,,Yes,,OK,,OK,P2,,X,X,,,,,,,,,,X,,,,,,7173621480,7173621480,2023-12-19,2023.0,12.0,19.0,4.0,51,,,,,,,,,,,,,,,,,,,,,,,,
7173621902,,,,,,,,X,,,,,,,,,,,,,,,Ferrule,Te Connectivity Emea,0-2365214-1,Te Connectivity,0-2365214-1,,OK,OK,PSW,PPAP LEVEL 2,2023-12-19 00:00:00,NOT OK,0-2365214-1,,YBE_9221,,Common,OK,,,Yes,,OK,,OK,P2,,X,X,,,,,,,,,,X,,,,,,7173621902,7173621902,2023-12-19,2023.0,12.0,19.0,4.0,51,,,,,,,,,,,,,,,,,,,,,,,,
7173664390,,,,,,,,X,,,,,,,,,,,,,,,Front Spacer Holder,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35556245,Aptiv,35556245,PU5T-14N003-NA,OK,OK,PSW,PPAP LEVEL 2,2023-09-26 00:00:00,NOT OK,35556245,,YBE_8844,,Common,OK,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,,,,7173664390,7173664390,2023-09-26,2023.0,9.0,26.0,3.0,39,,,,,,,,,,,,,,,,,,,,,,,,
7173664410,,,,,,,,X,,,,,,,,,,,,,,,Front Spacer Holder,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35556251,Aptiv,35556251,PU5T-14N003-MA,OK,OK,PSW,PPAP LEVEL 2,2023-10-10 00:00:00,NOT OK,35556251,,YBE_8853,,Common,OK,,,Yes,,OK,,OK,P,,X,X,,,,,,,,,,X,,,,,,7173664410,7173664410,2023-10-10,2023.0,10.0,10.0,4.0,41,,,,,,,,,,,,,,,,,,,,,,,,
